trial,cue,state,correct_action,action,reward,p_action1,rho_tha,rho_bg,rho_cb,rho_sum,x_mix,w_actor,v_bg_state,z_bias_tha,z_bias_bg,z_bias_cb,x_tha,x_bg,x_cb,x_bb,cue_strength,bg_confidence,trial_uncertainty,logit_tha,logit_bg,logit_cb,rpe,value_before,e_mix,e_tha,e_cb,delta_z_tha_mismatch,delta_z_cb_mismatch,rolling_accuracy,rolling_abs_rpe,rolling_mismatch
41,1.0,1,1,1,1.0,0.9655504622249677,0.3387961340774354,0.46613146488146895,0.1950724010410957,1.0,0.9725985994354969,0.8578893484674442,0.8755715473387877,-0.08390306793162265,-0.10802689077327164,-0.0025543247561408133,0.8079825656076912,1.153496873553798,0.8262370357858156,0.567858692833157,0.8079825656076912,0.8617461637097642,0.018254470178124427,0.5610830818744891,0.880152237613667,0.009055306838873466,0.1382538362902358,0.8617461637097642,0.16381439199647077,0.05765947427624067,0.06675936810696166,0.0012738590126427612,0.0011646602866741092,0.9024390243902439,0.48217539668955056,0.0988650967014063
42,1.0,1,1,1,1.0,0.9108479205379183,0.2788921108854012,0.4987686884651157,0.22233920064948315,1.0,0.6772529234592302,0.8596924214589658,0.888014392604909,-0.08431470786689717,-0.10510536107595116,-0.003991739655371759,0.501832532734448,0.9130801183125004,0.36826621567618967,0.7174027191572412,0.501832532734448,0.8755715473387877,0.13356631705825828,0.3175629582559357,0.8988803886663342,0.09094209718463997,0.12442845266121227,0.8755715473387877,0.0016120060945920248,0.04647050527435783,0.12189629806297429,-0.0005383019901571897,-0.0014434115036205872,0.9047619047619048,0.47365761230792347,0.09654954692505356
43,1.0,1,1,1,1.0,0.9952624619169657,0.5036312932551424,0.29097503177686623,0.20539367496799132,1.0,1.555058745635177,0.859890425003945,0.8992129533444181,-0.09144964611325991,-0.10225133609111021,4.793394747968161e-05,1.9362910944983271,1.2026995351332697,1.1194425640272314,0.9508491827759038,1.9362910944983271,0.888014392604909,0.8168485304710957,1.4647181677317647,0.9161111904196941,0.5678022316743951,0.111985607395091,0.888014392604909,0.365069195850594,0.9710957613791444,0.028423728201755503,-0.007272318786342605,0.004039745611786062,0.9069767441860465,0.4652466354494855,0.10279418992332195
44,-1.0,0,0,0,1.0,0.03416351610792009,0.37849381901609863,0.4245557858137552,0.19695039517014606,1.0,-0.9715878201437186,0.8616090963005156,0.8058311904757327,-0.09131164113143313,-0.09962785051965073,5.3044774225284675e-05,-0.9703125626856046,-0.9941947624183622,-0.9253059578055779,-0.9437739699890786,0.9703125626856046,0.7842568783063697,0.045006604880026724,0.6848004040352238,0.7996440739612148,0.03155255736349839,0.2157431216936303,0.7842568783063697,0.0007736102604247674,0.0007042969023121048,0.00034106747400993,8.317602973519508e-07,5.190513436978048e-06,0.9090909090909091,0.4595761010459434,0.10047554038552885
45,1.0,1,1,1,1.0,0.9451444944702425,0.22278333866253117,0.5024391024821016,0.27477755885536725,1.0,0.8259648361002089,0.8627050639658462,0.9092916580099762,-0.09639335755304101,-0.0967046993323667,-0.0002667917005094392,0.2656299589116633,1.1223368275009138,0.7383463175014896,0.9344432384115334,0.2656299589116633,0.8992129533444181,0.4727163585898263,0.12119232599789752,0.93446704582643,0.3309544957871037,0.10078704665558191,0.8992129533444181,0.011767563768017584,0.4473112028353714,0.038454002390399984,-0.005226523668808246,-0.0003202372634685888,0.9111111111111111,0.45160301094837974,0.0985042520162508
46,-1.0,0,0,0,1.0,0.04673654143167217,0.2157820791270137,0.4894396387902395,0.2947782820827468,1.0,-0.8738110835110372,0.8646081780772289,0.8252480714281595,-0.10194130528952182,-0.09400778359284791,-0.0008676728948518892,-0.13425298793786689,-1.3671772166213063,-0.5960105688182797,-0.8252311320184744,0.13425298793786689,0.8058311904757327,0.46175758088041285,0.011009032797252502,0.8300011697147258,0.32296351491577957,0.1941688095242673,0.8058311904757327,0.0023600116870197527,0.4774507955970808,0.05254206659381445,-0.005701089406920733,-0.0006021846588815363,0.9130434782608695,0.4460066152652469,0.09641415983518056
47,-1.0,0,0,0,1.0,0.05663476883589341,0.35770700948388373,0.3408912171179782,0.3014017733981381,1.0,-0.8133251858115925,0.8665400599717976,0.8427232642853435,-0.10374223143489711,-0.09128175685021835,-0.005776838593422475,-1.2563995386160443,-0.8822035708808992,-0.20957678649574263,-0.8508476053584024,1.2563995386160443,0.8252480714281595,1.0468227521203017,0.9031783256033136,0.8550274985495354,0.7319082535893593,0.17475192857184052,0.8252480714281595,0.001407931968646822,0.16447237056901076,0.4112282631247862,-0.0019567732632043673,-0.004917843973873673,0.9148936170212766,0.4402352389526212,0.0943927507316373
48,1.0,1,1,1,1.0,0.9403390997699395,0.16796322593442178,0.46659054007821044,0.3654462339873678,1.0,0.7955672835321392,0.8675733570177744,0.9183624922089786,-0.12090279217941528,-0.08834849633467323,-0.004255378056687067,-0.04554857283347169,0.9561780043724271,0.9770908114030933,1.2340956929350435,0.04554857283347169,0.9092916580099762,1.022639384236565,-0.06730337316811975,0.9544036498612544,0.710070730372173,0.09070834199002376,0.9092916580099762,0.1923071658534412,1.6374894469142423,0.06605150913125177,-0.017342187372729613,0.0015150678806662733,0.9166666666666666,0.4329534285992338,0.09643263438000821
49,1.0,1,1,1,1.0,0.9889857387384533,0.4656126357914488,0.3105984026043507,0.2237889616042005,0.9999999999999999,1.2959967488166813,0.8678530362803353,0.9265262429880807,-0.12871742620976476,-0.08543554467791804,-0.0032082971230195626,1.8669055361189335,0.6919138324383667,0.9465820331663293,0.9970028326666005,1.8669055361189335,0.9183624922089786,0.9203235029526042,1.3726216367157316,0.967768369705652,0.6399710740101359,0.08163750779102141,0.9183624922089786,0.08939736189476152,0.7567307134736776,0.0025422570222465514,-0.008008000218946992,0.0010422612584701796,0.9183673469387755,0.4257837159296784,0.09628905739051337
50,-1.0,0,0,0,1.0,0.037857901029198705,0.22925941850518425,0.45637262101428183,0.31436796048053406,1.0,-0.9319903003782866,0.8691848505153578,0.8584509378568091,-0.13130456828662135,-0.082687063204985,-0.003934984263689111,-0.4049477532120238,-1.0538368676051406,-1.1394606499146058,-0.8885963219691566,0.4049477532120238,0.8427232642853435,0.734512896702582,0.1952407763598543,0.883696209250227,0.5109507305687879,0.1572767357146565,0.8427232642853435,0.0018830373621720365,0.233915938060823,0.0629329110355219,-0.0027843948083838116,-0.0007325984840801983,0.92,0.42041357632537796,0.09440093698994655
51,1.0,1,1,1,1.0,0.9766294346409197,0.2801858191149886,0.49317657046226754,0.2266376104227439,1.0,1.0736007274395014,0.8696272916577632,0.9338736186892727,-0.13250951131728705,-0.07975039384109357,-0.0039321223381618585,0.6858855528197247,1.334680678427652,0.9847971920373285,1.0306277310012506,0.6858855528197247,0.9265262429880807,0.2989116392176038,0.4174038739691585,0.9828181162313079,0.20530316318863354,0.07347375701191927,0.9265262429880807,0.0018466784228819168,0.11884716941734293,0.0021004383017235806,-0.001404005891933532,-3.045118546099966e-06,0.92,0.40188305146561637,0.08975516085236958
52,-1.0,0,0,0,1.0,0.03576317019011319,0.3075712595464259,0.45817455226066894,0.23425418819290506,0.9999999999999998,-0.94707766530917,0.87077793265075,0.8726058440711282,-0.13265225765560074,-0.07697519102976814,-0.00708880620747078,-0.8017928309915089,-1.2945895460616694,-0.45814014932058106,-0.9725252180925664,0.8017928309915089,0.8584509378568091,0.34365268167092783,0.5089247534759201,0.9074681846942368,0.2366247548314876,0.14154906214319085,0.8584509378568091,0.0006475779426637452,0.02914954800522536,0.26459199897556007,-0.00034202364075073936,-0.003167333052394756,0.92,0.38671403270848015,0.0818162443203198
53,1.0,1,1,1,1.0,0.9610845411745336,0.22822885024669315,0.4764010771102469,0.29537007264306,1.0,0.9206339200141544,0.8713465172945258,0.9404862568203454,-0.13610397980907354,-0.07402046781939833,-0.007234569319741653,0.49215060551315215,0.9256468808464765,1.2436323654041093,1.0619277734676347,0.49215060551315215,0.9338736186892727,0.7514817598909571,0.26106822675492103,0.9969794704628953,0.5189484257161991,0.06612638131072734,0.9338736186892727,0.019963953023733546,0.32464602112223057,0.03301655873080075,-0.0036561848171819643,-0.00015663126848480642,0.92,0.3718365603346947,0.08207036422578379
54,1.0,1,1,1,1.0,0.9766355912457113,0.368184904168386,0.43189795474930387,0.19991714108231,0.9999999999999998,1.0710147024852916,0.8717039372006801,0.9464376311383108,-0.13694181308820383,-0.07106358940808144,-0.00677341780306822,1.2300482897617695,1.023496915317307,0.8807812347946892,0.8771210700131544,1.2300482897617695,0.9404862568203454,0.3492670549670803,0.8479346520003421,1.0075387275239989,0.23725236915721457,0.05951374317965463,0.9404862568203454,0.03759474071324022,0.12455762243948723,1.3396806227987303e-05,-0.001043554580714964,0.0004509761268841468,0.92,0.3530268351982878,0.0826899290337229
55,1.0,1,1,1,1.0,0.9791964739175626,0.39463128839400746,0.30837141622349185,0.29699729538250075,1.0,1.1046209759025238,0.8719993445224737,0.9517938680244797,-0.1440054832681297,-0.06809971971798162,-0.011068094038308733,1.7511605350749462,1.011882277939878,0.3418302733384655,0.9587261853918615,1.7511605350749462,0.9464376311383108,1.4093302617364807,1.2639866149717531,1.0173396864009758,0.9797577654124683,0.05356236886168919,0.9464376311383108,0.02128528989815005,0.6279521985576534,0.3805605663081913,-0.007280002903914041,-0.004311303316920495,0.92,0.3395180825755216,0.0810827280295317
56,-1.0,0,0,0,1.0,0.013281253994553419,0.3337234642104452,0.4520951094955574,0.21418142629399745,1.0,-1.2351016948982911,0.8725008810254004,0.8853452596640153,-0.1388934011819823,-0.06533177043055616,-0.0027767864181198415,-0.9697782573332816,-1.6916027226498187,-0.684926885416947,-0.3324004208479935,0.9697782573332816,0.8726058440711282,0.2848513719163346,0.6318171225984957,0.9353970009638157,0.18832786630312545,0.12739415592887182,0.8726058440711282,0.8148695901720305,0.4062505064426667,0.12427490822148565,0.004903429004752366,0.008287136183406539,0.92,0.32406596569409907,0.09668324003964783
57,1.0,1,1,1,1.0,0.9622616658622367,0.2901296208362057,0.4590661555206543,0.2508042236431399,0.9999999999999999,0.9279675492525483,0.8729060433385069,0.9566144812220317,-0.1385668585138105,-0.06235322409058051,-0.005682156961346162,0.886572551438371,1.3103890395425002,0.2758778597732783,0.7881130035456602,0.886572551438371,0.9517938680244797,0.6106946916650927,0.5703646399687146,1.0292311777975955,0.42470949774744504,0.04820613197552026,0.9517938680244797,0.01955929395488007,0.009694282571237018,0.26238484251551275,0.00011838013660371662,-0.0029139065827275923,0.94,0.32123008833360944,0.09707442443643231
58,1.0,1,1,1,1.0,0.9908690960829044,0.3224416491177235,0.45869914208912765,0.21885920879314885,1.0,1.342331678694493,0.8730336665441116,0.9609530330998286,-0.13720585705113206,-0.05937789351230711,-0.0067962203477540065,1.0298099292920815,1.9179811444845882,0.5962817923777002,1.0320970535841425,1.0298099292920815,0.9566144812220317,0.4335281369143813,0.6852810849198547,1.037753429314756,0.2977875388787207,0.04338551877796826,0.9566144812220317,0.09624552261735972,5.2309375273356025e-06,0.18993494190043955,0.0011548835001579886,-0.001124273031396958,0.94,0.30551779870916884,0.09577489004737832
59,1.0,1,1,1,1.0,0.9661868203600718,0.25682714139827884,0.5290139797045788,0.21415887889714244,1.0,0.9600164011833932,0.8733378693464618,0.9648577297898457,-0.14057118820944262,-0.05638604195193756,-0.007952602998322306,0.5753904380824748,1.2167346955848712,0.7871298967143838,1.1551474392834646,0.5753904380824748,0.9609530330998286,0.21173945863190902,0.32310649341484776,1.0457180945524958,0.14142140069458228,0.0390469669001714,0.9609530330998286,0.03807612203001155,0.3361181804415645,0.1354369116385852,-0.0035765047009386356,-0.001168329475302884,0.94,0.29317673804717226,0.09238013677062491
60,-1.0,0,0,0,1.0,0.044761914700160624,0.3438948592915295,0.3253926221252051,0.3307125185832653,1.0,-0.8761222492600136,0.8744170064415084,0.8968107336976138,-0.14576631491204037,-0.05358505198595976,-0.01414478672528894,-1.447044553315003,-1.1239797458105134,-0.0385723212381518,-0.7664548666178959,1.447044553315003,0.8853452596640153,1.4084722320768512,1.0170644544425598,0.96176100666168,0.9779779594554735,0.11465474033598466,0.8853452596640153,0.012026934815572664,0.46320232163846636,0.5298129998684952,-0.005414104641874725,-0.006213432780635069,0.94,0.28054783285389195,0.08864885371510564
61,1.0,1,1,1,1.0,0.9796324700773881,0.2586034849062185,0.5359687237929363,0.20542779130084524,0.9999999999999999,1.107376537716068,0.8746072345704305,0.9683719568108612,-0.15179786816680507,-0.050597021307755424,-0.017770758047013623,0.5912347328055345,1.4933739995496567,0.7500417434033106,1.3546247852625088,0.5912347328055345,0.9648577297898457,0.15880701059777613,0.3272214713323872,1.0560013372723627,0.09702012069315435,0.03514227021015426,0.9648577297898457,0.06113169591478607,0.582764372190262,0.365520654503721,-0.006259592115305712,-0.0036526675030672195,0.96,0.273060478258095,0.08987129043596993
62,1.0,1,1,1,1.0,0.988614309642058,0.3894813361928269,0.39014405898593524,0.22037460482123788,1.0,1.2759861695049832,0.8747175125753778,0.9715347611297751,-0.15349354831093975,-0.04760836830649131,-0.018096740014562945,1.5164106138397182,1.311390867868381,0.788390211491841,1.0623675369600756,1.5164106138397182,0.9683719568108612,0.7280204023478772,1.0613306229049695,1.063030729024735,0.49184352359650046,0.03162804318913881,0.9683719568108612,0.04563292017035628,0.20615511566233308,0.07506357487072696,-0.0019262663459037217,-0.00035316785640444816,0.96,0.26026323912187777,0.09061856499551185
63,1.0,1,1,1,1.0,0.9906243154056686,0.30523037296981353,0.5186558409498881,0.1761137860802983,0.9999999999999999,1.331920221788443,0.8748028240160098,0.9743812850167975,-0.15199900608218772,-0.04461570880212985,-0.01683800544992549,0.8662205304553521,1.767825392208089,0.8553018142856481,0.9857819530187658,0.8662205304553521,0.9715347611297751,0.010918716169703968,0.539482876053342,1.0696566069927498,-0.010453638695770168,0.028465238870224896,0.9715347611297751,0.11981170110686924,0.014294933765387178,0.017025066603813643,0.0012662012080977847,0.0012334396140366672,0.96,0.2482037238992823,0.09224813894501571
64,-1.0,0,0,0,1.0,0.006207662020893551,0.39513326535209936,0.4203741092380173,0.18449262540988334,1.0,-1.4505394218799563,0.8750258232473458,0.9071296603278524,-0.1503069039407113,-0.04182663863382889,-0.019420405230968912,-1.3459920982291864,-1.4818266619849298,-1.6031622143940187,-0.8138800500794822,1.3459920982291864,0.8968107336976138,0.2571701161648323,0.9247946725011614,0.9867166349501258,0.1631810758654571,0.10318926630238623,0.8968107336976138,0.4053351557013744,0.2831432317860732,0.622966334905039,0.0014663030869836145,-0.002611574150443976,0.96,0.23818068922533,0.0992885033273715
65,-1.0,0,0,1,0.0,0.05240048578591414,0.2509448992433275,0.5306809019442215,0.21837419881245107,1.0,-0.8271230461760541,1.0456637477769448,0.8164166942950671,-0.15618847469120267,-0.0311195614117905,-0.021613281619260218,-0.5034398276767362,-1.0352874730720505,-0.693214217551494,-1.4526002650490164,0.5034398276767362,0.9071296603278524,0.1897743898747578,0.2524449582006777,1.0013724707432012,0.11342166768136155,-0.9071296603278524,0.9071296603278524,0.3912217513290555,0.9009055358727383,0.5766671691339093,-0.006116205414524194,-0.0022253450136582448,0.94,0.24544514443188706,0.10592802933129844
66,-1.0,0,0,0,1.0,0.09804502833143262,0.2908561443694807,0.454438658878424,0.2547051967520952,1.0,-0.5305572075809637,1.0479556823855505,0.8347750248655604,-0.1554441612444394,-0.02842530086660576,-0.02368125691930502,-0.7721424585854664,-0.5211052613730522,-0.27154708243852943,-0.7394479488963308,0.7721424585854664,0.8164166942950671,0.5005953761469369,0.4615254921771704,0.9077596370275366,0.3288034816835956,0.18358330570493286,0.8164166942950671,0.04363534180728362,0.0010689309638129794,0.2189312208319613,0.0005107969301216478,-0.002103550548296132,0.96,0.2404827485459857,0.1057790778904679
67,-1.0,0,0,0,1.0,0.02132113572141105,0.2978269613022447,0.48376634105048866,0.21840669764726656,0.9999999999999998,-0.9128498372335927,1.048727467883953,0.8512975223790044,-0.15594292594589312,-0.025801971521630284,-0.026485853361232457,-0.7524009579157613,-1.187263159383587,-0.5238236419030176,-1.022984701882511,0.7524009579157613,0.8347750248655604,0.22857731601274378,0.4464766050881698,0.9315659777287887,0.1363228642896156,0.16522497513443957,0.8347750248655604,0.012129688411235531,0.07321556249906348,0.24916176379985133,-0.0007330304890539354,-0.00284438490466339,0.96,0.2339969238486745,0.10201842786917747
68,1.0,1,1,1,1.0,0.9858250991311963,0.19851827557522864,0.5595033846738222,0.24197833975094907,0.9999999999999999,1.0112269937422862,1.0488156006231375,0.9769431565151178,-0.1632623070555715,-0.022833183592144073,-0.02824847054333802,0.2681387740955855,1.4213982399898897,0.6724544875284829,1.0638497965348217,0.2681387740955855,0.9743812850167975,0.4043157134328974,0.058568093330575305,1.0947365062476868,0.2565351460417957,0.02561871498320245,0.9743812850167975,0.0027691593737420826,0.6331560312312946,0.15319028791216743,-0.00756464246229063,-0.0018050535424611043,0.96,0.22227995394833858,0.10127554545936641
69,1.0,1,1,1,1.0,0.9931773430791536,0.3525824017575002,0.4721053580565904,0.17531224018590935,1.0,1.1872106651887997,1.0488604227453904,0.979248840863606,-0.16309041588483325,-0.019864259124120858,-0.028161839226060324,1.2149949191782223,1.2294917027122012,1.0174715566698262,1.091460417930778,1.2149949191782223,0.9769431565151178,0.19752336250839608,0.8087336282870063,1.1006514464002413,0.11001788321253923,0.02305684348488224,0.9769431565151178,0.009168109849972276,0.015260772998454806,0.005474351590692378,-7.311195778179036e-05,4.432509911135877e-05,0.96,0.21173468103803622,0.10126147776619035
70,1.0,1,1,1,1.0,0.9973273474892348,0.27736595799313907,0.5442719106711817,0.17836213133567907,1.0,1.4115337682553715,1.0488792110404468,0.9813239567772454,-0.1644907993963293,-0.01689436429591229,-0.029492263867322788,0.7440639352631313,1.9616159338994048,0.7709221047472344,1.1806430983857232,0.7440639352631313,0.979248840863606,0.026858169484103134,0.4321607323256718,1.106271907869026,-0.009361120587188132,0.020751159136394026,0.979248840863606,0.05331050143285489,0.19060136567282274,0.16787129262811057,-0.001647490370879614,-0.0013747294943430683,0.96,0.2022439354187641,0.10144024628739694
71,-1.0,0,0,0,1.0,0.007458224689668328,0.38890547163483363,0.37931898976033807,0.23177553860482825,0.9999999999999999,-1.1657566578086618,1.0491895046373538,0.8661677701411039,-0.16696187072610227,-0.014266856201165022,-0.028837800935348122,-1.4394342296181146,-1.153498887597784,-0.7266028940421241,-0.8881950316978328,1.4394342296181146,0.8512975223790044,0.7128313355759905,0.9870565842981626,0.9620977864399426,0.4694896710358706,0.14870247762099564,0.8512975223790044,0.07704045628928764,0.3038646533237957,0.026112018952141502,-0.002721890364414097,0.0006111412480457537,0.96,0.19640669319118398,0.09825784439576404
72,1.0,1,1,1,1.0,0.9899654655111392,0.2563154332081825,0.510193495068313,0.23349107172350442,1.0,1.0940915455416622,1.0492387139166053,0.9831915610995209,-0.1637779460206939,-0.011298587142854241,-0.03116184582702473,0.7410454449026604,1.1967200622439182,1.2573987003561227,0.5708374867338969,0.7410454449026604,0.9813239567772454,0.5163532554534622,0.4258744851960261,1.1142556940926671,0.33260947788207545,0.018676043222754624,0.9813239567772454,0.27379481005880035,0.028970749023979562,0.4713663000504235,0.0029378887324178495,-0.002370857879899478,0.98,0.18569540597743908,0.09515799242494193
73,1.0,1,1,1,1.0,0.9899364434792811,0.3526102986858603,0.45914735478268687,0.18824234653145291,1.0,1.0933451198041464,1.0492831000569902,0.9848724049895687,-0.1630967868141718,-0.00833005808191757,-0.03241025730421362,1.2739274232484157,1.0322587658462663,0.9040808932458987,1.284270557327746,1.2739274232484157,0.9831915610995209,0.369846530002517,0.8553639925780387,1.1193717081215948,0.22773072517473716,0.016808438900479117,0.9831915610995209,0.036452522693577925,0.00010698042258300377,0.14454418067466787,0.00043614650725193907,-0.0012970998957730793,0.98,0.17810141215344866,0.09420333565724089
74,1.0,1,1,1,1.0,0.9927439482455878,0.3364273533732249,0.4396237099986679,0.22394893662810736,1.0000000000000002,1.171904162077764,1.0493139726849494,0.9863851644906119,-0.16315977647443086,-0.0053619789293790875,-0.03544579946794636,1.274791343555552,1.3916549307377548,0.5859593823002391,1.0985763845025207,1.274791343555552,0.9848724049895687,0.6888319612553129,0.8567362880302699,1.1242732076560864,0.44977211557450536,0.01512759501043126,0.9848724049895687,0.005376962964124343,0.0310517117940615,0.26277619094685395,-0.0003080969859592459,-0.0030887907357927554,0.98,0.1712668177118573,0.08619548634818136
75,1.0,1,1,1,1.0,0.9896174728108157,0.32250070708244455,0.5150313321084163,0.16246796080913906,1.0,1.0857556176510317,1.0493508075262048,0.9877466480415507,-0.162827343226881,-0.0023938323889083515,-0.03529390842878239,1.0300229094847473,1.143048009651706,1.0147659953088906,0.9922296448649878,1.0300229094847473,0.9863851644906119,0.015256914175856728,0.6608585511133671,1.1289809602348244,-0.02476595954484665,0.013614835509388135,0.9863851644906119,0.008747107585575826,0.0014283308506191663,0.0005078870913303973,8.782532081947992e-05,9.887064593094516e-05,0.98,0.16511568271442506,0.08558615724821093
